seed,economy,perm_id,HHI,chi,portfolio_signature
2027,Spain,12,0.2561765973713869,0.04901706879130105,Electrolysers-Solar PV-Power grids-EV batteries-Wind
2027,Spain,13,0.2561765973713869,0.03879878474513076,Electrolysers-Power grids-EV batteries-Solar PV-Wind
2027,Spain,14,0.2561765973713869,0.045635617675405644,Power grids-Wind-Solar PV-Electrolysers-EV batteries
2027,Spain,15,0.2561765973713869,0.03888458612559328,Solar PV-EV batteries-Electrolysers-Wind-Power grids
2027,Spain,16,0.2561765973713869,0.049320166131030546,EV batteries-Solar PV-Power grids-Electrolysers-Wind
2027,Spain,17,0.2561765973713869,0.04813410337177245,EV batteries-Power grids-Wind-Electrolysers-Solar PV
2027,Spain,18,0.2561765973713869,0.03830907690864589,Power grids-Wind-EV batteries-Solar PV-Electrolysers
2027,Spain,19,0.2561765973713869,0.03848556263525445,Solar PV-Wind-Electrolysers-EV batteries-Power grids
2027,Spain,20,0.2561765973713869,0.03951285912708667,Solar PV-Power grids-Wind-Electrolysers-EV batteries
2027,Spain,21,0.2561765973713869,0.049733556456442896,Electrolysers-Solar PV-Power grids-Wind-EV batteries
2027,Spain,22,0.2561765973713869,0.04720931625565813,Wind-Electrolysers-EV batteries-Power grids-Solar PV
2027,Spain,23,0.2561765973713869,0.03869860433149218,Solar PV-Wind-EV batteries-Power grids-Electrolysers
2027,Spain,24,0.2561765973713869,0.038382934906819904,Solar PV-Power grids-EV batteries-Wind-Electrolysers
2027,Spain,25,0.2561765973713869,0.04512958380892289,Wind-Power grids-Solar PV-Electrolysers-EV batteries
2027,Spain,26,0.2561765973713869,0.03951285912708667,Solar PV-Power grids-Wind-Electrolysers-EV batteries
2027,Spain,27,0.2561765973713869,0.039150486911980344,Solar PV-Wind-Electrolysers-Power grids-EV batteries
2027,Spain,28,0.2561765973713869,0.04632499538448349,Wind-Electrolysers-Power grids-EV batteries-Solar PV
2027,Spain,29,0.2561765973713869,0.04347977890549227,EV batteries-Wind-Solar PV-Power grids-Electrolysers
2027,Spain,30,0.2561765973713869,0.03813747148360006,Wind-Electrolysers-Power grids-Solar PV-EV batteries
2027,Spain,31,0.2561765973713869,0.04903037688454601,Wind-Solar PV-Electrolysers-Power grids-EV batteries
2027,Spain,32,0.2561765973713869,0.04683287014774034,EV batteries-Power grids-Electrolysers-Wind-Solar PV
2027,Spain,33,0.2561765973713869,0.04286513967316691,Wind-Electrolysers-Solar PV-EV batteries-Power grids
2027,Spain,34,0.2561765973713869,0.0472732576466368,Power grids-Wind-Electrolysers-EV batteries-Solar PV
2027,Spain,35,0.2561765973713869,0.04901480989857354,Wind-EV batteries-Power grids-Electrolysers-Solar PV
2027,Spain,36,0.2561765973713869,0.04675128389356574,Wind-Power grids-Electrolysers-EV batteries-Solar PV
2027,Spain,37,0.2561765973713869,0.038878622048356584,Electrolysers-Power grids-Wind-Solar PV-EV batteries
2027,Spain,38,0.2561765973713869,0.03789893262498084,EV batteries-Power grids-Wind-Solar PV-Electrolysers
2027,Spain,39,0.2561765973713869,0.03830907690864589,Power grids-Wind-EV batteries-Solar PV-Electrolysers
2028,France,0,0.21674210322888654,0.032575290858364234,Solar PV-Wind-Power grids-EV batteries-Electrolysers
2028,France,1,0.21674210322888654,0.0347923719367859,Electrolysers-Wind-Power grids-EV batteries-Solar PV
2028,France,2,0.21674210322888654,0.034877611728566835,Power grids-Solar PV-EV batteries-Electrolysers-Wind
2028,France,3,0.21674210322888654,0.03424100069410245,Electrolysers-Solar PV-EV batteries-Power grids-Wind
2028,France,4,0.21674210322888654,0.03197309610525019,EV batteries-Electrolysers-Solar PV-Wind-Power grids
2028,France,5,0.21674210322888654,0.03535807003244322,EV batteries-Wind-Power grids-Electrolysers-Solar PV
2028,France,6,0.21674210322888654,0.03435432463905426,Electrolysers-Power grids-Solar PV-Wind-EV batteries
