seed,economy,resource,resource_channel_loss_pct,contribution_share
2102,Netherlands,Cobalt,3.1367059636219903,0.10571537445186005
2102,Netherlands,Graphite,8.131248848797654,0.274044818603052
2102,Netherlands,Rare earths,7.146932221152908,0.24087071746719035
2102,Netherlands,Copper,4.589660447634227,0.15468382387626814
2102,Spain,Lithium,3.393408880881832,0.12266279426542392
2102,Spain,Nickel,2.7895389836388946,0.10083448781349286
2102,Spain,Cobalt,2.7278235304417286,0.09860363671235642
2102,Spain,Graphite,7.703388911671264,0.27845722174609494
2102,Spain,Rare earths,6.701283441656515,0.24223374811955925
2102,Spain,Copper,4.349088934203554,0.15720811134307258
2103,France,Lithium,2.4631838476568793,0.11138845848141221
2103,France,Nickel,2.4330544007733215,0.1100259647128494
2103,France,Cobalt,2.3955259513084894,0.10832887818028639
2103,France,Graphite,6.0455535072429925,0.2733879919191875
2103,France,Rare earths,5.4515772237540725,0.24652759225584678
2103,France,Copper,3.324561716731178,0.15034111445041778
2103,Germany,Lithium,2.7949006727276138,0.11222958929034843
2103,Germany,Nickel,2.693568776404482,0.10816059420321406
2103,Germany,Cobalt,2.6575604321195043,0.10671467459341819
2103,Germany,Graphite,6.86045828709536,0.27548256845667063
2103,Germany,Rare earths,6.187331258442219,0.24845306765790034
2103,Germany,Copper,3.709601234378389,0.14895950579844836
2103,Italy,Lithium,2.8374790297502948,0.10989611411952979
2103,Italy,Nickel,2.6167680425667044,0.10134793470369938
2103,Italy,Cobalt,2.503712274048458,0.09696926282324296
2103,Italy,Graphite,7.292797000495061,0.282451444755699
2103,Italy,Rare earths,6.5670117599003675,0.2543416413737568
2103,Italy,Copper,4.001880317423409,0.15499360222407205
2103,Netherlands,Lithium,3.072399885807297,0.10451276819111552
2103,Netherlands,Nickel,3.3964212486450123,0.11553489123559979
2103,Netherlands,Cobalt,3.021333279409498,0.10277565303842512
2103,Netherlands,Graphite,8.007741414486,0.27239658029301933
2103,Netherlands,Rare earths,7.224983694557258,0.24576978066624386
2103,Netherlands,Copper,4.6744844449979235,0.15901032657559636
2103,Spain,Lithium,3.3200900444060952,0.10862276679219839
2103,Spain,Nickel,3.160241940604749,0.10339304619150465
2103,Spain,Cobalt,2.966132453892634,0.09704240231580366
2103,Spain,Graphite,8.59765795988441,0.281287972026274
2103,Spain,Rare earths,7.744853232180831,0.2533869187964961
2103,Spain,Copper,4.776348218290421,0.15626689387772322
2104,France,Lithium,2.4472638263831406,0.12922586694071425
2104,France,Nickel,1.742568027466817,0.09201495221926069
2104,France,Cobalt,1.8333919410502166,0.09681083848425297
2104,France,Graphite,5.231156994477102,0.2762271850000576
2104,France,Rare earths,4.257641256898681,0.22482144205859153
2104,France,Copper,3.4258569118577653,0.18089971529712293
2104,Germany,Lithium,2.600250719844066,0.12809172021528423
2104,Germany,Nickel,1.9803620819917107,0.09755520257933131
2104,Germany,Cobalt,1.9595609643985106,0.09653051256979515
2104,Germany,Graphite,5.541392891459844,0.2729761951179867
2104,Germany,Rare earths,4.5220988479374995,0.22276444959530894
2104,Germany,Copper,3.6962470529148197,0.18208191992229375
2104,Italy,Lithium,3.0837770747469873,0.12694082634740023
2104,Italy,Nickel,2.3082551771708704,0.09501718590821795
2104,Italy,Cobalt,2.333292569874299,0.09604782698321146
2104,Italy,Graphite,6.657185845703066,0.274036887854839
2104,Italy,Rare earths,5.386127277099032,0.22171493943780632
2104,Italy,Copper,4.524390259803783,0.18624233346852503
2104,Netherlands,Lithium,3.1262371038392995,0.12527102612759425
2104,Netherlands,Nickel,2.4986193421894387,0.10012183929169281
2104,Netherlands,Cobalt,2.33973500897063,0.09375520656461164
2104,Netherlands,Graphite,6.788758159827911,0.27203141430613526
2104,Netherlands,Rare earths,5.557806392422589,0.22270611174764865
2104,Netherlands,Copper,4.644631459958107,0.18611440196231735
2104,Spain,Lithium,3.2003165893742698,0.12398197868211813
2104,Spain,Nickel,2.3168887246348664,0.08975751006017935
2104,Spain,Cobalt,2.265998286588284,0.08778598723460518
2104,Spain,Graphite,7.1732002429962085,0.27789361920084504
2104,Spain,Rare earths,5.807102176605528,0.22497024846081212
2104,Spain,Copper,5.049250183504262,0.19561065636144018
2105,France,Lithium,2.8039218053067203,0.13512574666037994
2105,France,Nickel,2.297303360329078,0.11071094467839813
2105,France,Cobalt,1.865149807281806,0.08988473211536237
2105,France,Graphite,5.519973717182037,0.2660168941474111
2105,France,Rare earths,5.1583235270911265,0.24858835820414257
2105,France,Copper,3.1057907745438422,0.14967332419430598
2105,Germany,Lithium,3.3180802378049217,0.1358367894658239
2105,Germany,Nickel,2.706992846031405,0.11081986900808574
2105,Germany,Cobalt,2.251963523733798,0.0921917112108509
2105,Germany,Graphite,6.508584618370156,0.2664508315540094
2105,Germany,Rare earths,6.0992982467153976,0.24969531549859356
2105,Germany,Copper,3.5420435824431764,0.14500548326263646
2105,Italy,Lithium,3.8539124896348373,0.1347549238747207
2105,Italy,Nickel,3.0536073824219967,0.1067716590525257
2105,Italy,Cobalt,2.446353910464482,0.08553858860622496
2105,Italy,Graphite,7.7424158774767475,0.270719344297998
2105,Italy,Rare earths,7.220021882654879,0.2524534487453197
2105,Italy,Copper,4.283107156271574,0.1497620354232109
2105,Netherlands,Lithium,4.256812324254355,0.13211845895611793
2105,Netherlands,Nickel,3.660918357288509,0.11362372942148526
2105,Netherlands,Cobalt,2.753508833923901,0.08546050803961772
2105,Netherlands,Graphite,8.620285469030158,0.26754734415724474
2105,Netherlands,Rare earths,8.105829420122506,0.2515801989779613
2105,Netherlands,Copper,4.822309356885843,0.149669760447573
2105,Spain,Lithium,3.3260933928656304,0.13358661337997443
2105,Spain,Nickel,2.6141647340418026,0.10499326759346768
2105,Spain,Cobalt,2.03040122739422,0.08154744672892433
2105,Spain,Graphite,6.8167090938577175,0.27378097205513874
2105,Spain,Rare earths,6.3774155476517755,0.2561375296782031
2105,Spain,Copper,3.7336194348146,0.14995417056429175
2106,France,Lithium,3.140190677938238,0.12656974988974173
2106,France,Nickel,1.9474128305590412,0.07849318088472453
2106,France,Cobalt,1.590768077468603,0.0641181184035559
2106,France,Graphite,7.793520922630329,0.3141286931612219
2106,France,Rare earths,6.895732598707753,0.27794208691111383
2106,France,Copper,3.44233683600193,0.13874817074964216
2106,Germany,Lithium,3.0769407041645365,0.12692863090451964
2106,Germany,Nickel,2.0716044245138896,0.08545693227802693
2106,Germany,Cobalt,1.740297728931929,0.07179001135790575
2106,Germany,Graphite,7.463330126135614,0.3078740755766585
2106,Germany,Rare earths,6.611801731545023,0.2727471934903641
2106,Germany,Copper,3.2775276332147913,0.1352031563925251
2106,Italy,Lithium,3.470930936813272,0.12547214211592608
2106,Italy,Nickel,2.3021612907403672,0.08322179666034048
2106,Italy,Cobalt,1.7415803926710598,0.06295712202679574
2106,Italy,Graphite,8.602918780932734,0.3109905289224809
2106,Italy,Rare earths,7.57579728867573,0.27386068214854437
2106,Italy,Copper,3.969572014276063,0.14349772812591235
2106,Netherlands,Lithium,3.383488463709118,0.1244361928432114
2106,Netherlands,Nickel,2.1998908357423885,0.08090645001649031
2106,Netherlands,Cobalt,1.7400333162078017,0.06399404744885259
2106,Netherlands,Graphite,8.516278783321347,0.3132073067056366
2106,Netherlands,Rare earths,7.5690402756297885,0.2783702576434365
2106,Netherlands,Copper,3.781817846398177,0.13908574534237264
2106,Spain,Lithium,4.041874520589281,0.12537927271709895
2106,Spain,Nickel,2.543880233727712,0.07891136945480515
2106,Spain,Cobalt,1.8792401407822756,0.05829418031456075
2106,Spain,Graphite,10.157420647629777,0.31508400545195364
2106,Spain,Rare earths,8.958374627055505,0.2778895014543343
2106,Spain,Copper,4.656392523954738,0.1444416706072471
2107,France,Lithium,2.4504977463046584,0.10728520389878521
2107,France,Nickel,2.6507539160560096,0.11605261616682833
2107,France,Cobalt,2.297537698701763,0.10058846242240913
2107,France,Graphite,6.276844661074267,0.27480643894484613
2107,France,Rare earths,5.727952585313536,0.250775403472473
2107,France,Copper,3.4373798749036792,0.1504918750946582
2107,Germany,Lithium,2.6092153407756484,0.1086793488503058
2107,Germany,Nickel,3.1448158298572557,0.13098824435909526
2107,Germany,Cobalt,2.617133311053339,0.10900914909352362
2107,Germany,Graphite,6.3512057420743835,0.26454117974707914
2107,Germany,Rare earths,5.8029508886763965,0.2417052031451631
2107,Germany,Copper,3.483061053797374,0.14507687480483303
2107,Italy,Lithium,2.610185057075539,0.10938647606350742
2107,Italy,Nickel,2.6454482178307255,0.11086426894237424
2107,Italy,Cobalt,2.336077804362909,0.09789931106100846
2107,Italy,Graphite,6.617349022246635,0.27731692374212663
2107,Italy,Rare earths,6.03028025589542,0.2527143066272852
2107,Italy,Copper,3.622705034380368,0.151818713563698
2107,Netherlands,Lithium,2.9107943171906028,0.10425282798802919
2107,Netherlands,Nickel,3.066719143334648,0.109837421850624
2107,Netherlands,Cobalt,2.7267805908673863,0.09766220382591861
2107,Netherlands,Graphite,7.841792642792266,0.28086115692841723
2107,Netherlands,Rare earths,7.170720481926904,0.2568260782074392
2107,Netherlands,Copper,4.203723838402581,0.15056031119957175
2107,Spain,Lithium,3.449734391588666,0.10524788475020212
2107,Spain,Nickel,3.630782058105788,0.11077146476446287
2107,Spain,Cobalt,3.1526040573627183,0.09618274070646023
2107,Spain,Graphite,9.175606468433477,0.27993841336235953
2107,Spain,Rare earths,8.369493643649625,0.2553447316327236
2107,Spain,Copper,4.999011909345678,0.1525147647837916
2108,France,Lithium,2.811050496984613,0.11994539210188962
2108,France,Nickel,2.5062054919218277,0.1069378870066304
2108,France,Cobalt,1.8247605594456269,0.07786114871630755
2108,France,Graphite,6.74992468038574,0.28801416527933726
2108,France,Rare earths,5.778591134457011,0.24656809977709315
2108,France,Copper,3.765553406542124,0.16067330711874206
2108,Germany,Lithium,2.9538937418994737,0.10999726708675835
2108,Germany,Nickel,3.050153137929501,0.11358178007872409
2108,Germany,Cobalt,2.047949133745052,0.0762616490394786
2108,Germany,Graphite,7.846070404025947,0.29217242637109153
2108,Germany,Rare earths,6.7356545324474375,0.250822695515555
2108,Germany,Copper,4.220525706550374,0.15716418190839246
2108,Italy,Lithium,2.4340323968575617,0.110839502085895
2108,Italy,Nickel,2.3266722302568046,0.10595059944628768
2108,Italy,Cobalt,1.5697441843505229,0.07148206573596527
2108,Italy,Graphite,6.4070103249426245,0.291758579381549
2108,Italy,Rare earths,5.474868631983545,0.2493112720842116
2108,Italy,Copper,3.7476445433873717,0.17065798126609152
2108,Netherlands,Lithium,2.9554449423860056,0.10771229402256687
2108,Netherlands,Nickel,2.7852799561612627,0.10151056758682139
2108,Netherlands,Cobalt,1.9313152407983327,0.07038750479959527
2108,Netherlands,Graphite,8.225559597481427,0.2997835896576645
2108,Netherlands,Rare earths,7.070325958080815,0.2576806684875544
2108,Netherlands,Copper,4.470399421135165,0.1629253754457976
2108,Spain,Lithium,3.4169824033210845,0.11090313590726887
2108,Spain,Nickel,3.2230063992301727,0.10460736244249055
2108,Spain,Cobalt,2.1620633905392137,0.07017291333079467
2108,Spain,Graphite,9.128613145464916,0.2962824225645405
2108,Spain,Rare earths,7.805034074269707,0.25332373788588675
2108,Spain,Copper,5.074812619748792,0.16471042786901866
2109,France,Lithium,2.696402715828997,0.12103377742071696
2109,France,Nickel,1.9265831449979671,0.08647878678704644
2109,France,Cobalt,1.8241125772034892,0.08187917715833479
2109,France,Graphite,6.457794465869713,0.2898718553509948
2109,France,Rare earths,5.733415468681536,0.2573565616230841
2109,France,Copper,3.6397926112141024,0.16337984165982283
2109,Germany,Lithium,3.7299513881195208,0.12188125883757217
2109,Germany,Nickel,2.939197614877184,0.09604229867838207
2109,Germany,Cobalt,2.651381243001837,0.08663750540682268
2109,Germany,Graphite,8.689452372819229,0.2839397310060598
2109,Germany,Rare earths,7.7249282314135055,0.25242258659817374
2109,Germany,Copper,4.86824687634197,0.15907661947298946
2109,Italy,Lithium,2.850252549059026,0.11903118775400913
2109,Italy,Nickel,2.1603562035431696,0.0902199929491792
2109,Italy,Cobalt,1.9713000960768707,0.0823247020454688
2109,Italy,Graphite,6.903838672035364,0.28831554504379897
2109,Italy,Rare earths,6.114525754112125,0.25535255228689285
2109,Italy,Copper,3.9451531536602573,0.16475601992065106
2109,Netherlands,Lithium,3.3483169261937626,0.12008030332054392
2109,Netherlands,Nickel,2.3612594457807323,0.08468157486817353
2109,Netherlands,Cobalt,2.2287166969497694,0.07992820957050646
2109,Netherlands,Graphite,8.11557141820971,0.2910478007307259
2109,Netherlands,Rare earths,7.220362826913934,0.2589430383837064
2109,Netherlands,Copper,4.609753935197622,0.16531907312634384
2109,Spain,Lithium,3.4651301590329817,0.12036564913714363
2109,Spain,Nickel,2.5892331896712686,0.08994026756247248
2109,Spain,Cobalt,2.37466688744025,0.08248703750597138
2109,Spain,Graphite,8.314677845718657,0.2888207802691741
2109,Spain,Rare earths,7.366026165913788,0.25586817242929416
2109,Spain,Copper,4.678630072718189,0.16251809309594428
2110,France,Lithium,2.697427503463108,0.1111556452418175
2110,France,Nickel,2.808457570331471,0.11573097440567832
2110,France,Cobalt,2.197443046414731,0.09055227597137726
2110,France,Graphite,6.474043777383791,0.2667825224125476
2110,France,Rare earths,5.856064296998575,0.24131681191607218
2110,France,Copper,4.233684900291932,0.17446177005250726
2110,Germany,Lithium,2.723205187085483,0.11069321266326049
2110,Germany,Nickel,2.9654021264755044,0.12053806660428262
