seed,scenario,economy,loss_pct
2042,Lithium shock (Chile+Australia),Spain,5.925827944072657
2042,Dual shock (China+Russia),France,8.316621029114762
2042,Dual shock (China+Russia),Germany,9.756657804684316
2042,Dual shock (China+Russia),Italy,8.107362981133583
2042,Dual shock (China+Russia),Netherlands,11.414976133605753
2042,Dual shock (China+Russia),Spain,11.496963835844845
2042,Copper shock (Chile+Peru),France,4.7897232856166925
2042,Copper shock (Chile+Peru),Germany,5.233084361345784
2042,Copper shock (Chile+Peru),Italy,5.059698005558069
2042,Copper shock (Chile+Peru),Netherlands,6.319327439195952
2042,Copper shock (Chile+Peru),Spain,7.157122234023608
2043,China REE+Graphite shock,France,6.5752671030264995
2043,China REE+Graphite shock,Germany,7.258337352564906
2043,China REE+Graphite shock,Italy,7.992128665577959
2043,China REE+Graphite shock,Netherlands,7.713206872032666
2043,China REE+Graphite shock,Spain,8.66280862026553
2043,Indonesia nickel shock,France,1.6162827207788057
2043,Indonesia nickel shock,Germany,1.7618676686127672
2043,Indonesia nickel shock,Italy,1.957135620839654
2043,Indonesia nickel shock,Netherlands,2.184967400435038
2043,Indonesia nickel shock,Spain,2.1703869911828346
2043,Lithium shock (Chile+Australia),France,4.757946853465141
2043,Lithium shock (Chile+Australia),Germany,5.370340392007284
2043,Lithium shock (Chile+Australia),Italy,5.727089802828292
2043,Lithium shock (Chile+Australia),Netherlands,5.422026812486022
2043,Lithium shock (Chile+Australia),Spain,5.989163279317962
2043,Dual shock (China+Russia),France,7.426913357574863
2043,Dual shock (China+Russia),Germany,8.178119412763415
2043,Dual shock (China+Russia),Italy,8.983691083649198
2043,Dual shock (China+Russia),Netherlands,8.827978843699533
2043,Dual shock (China+Russia),Spain,9.757896420925627
2043,Copper shock (Chile+Peru),France,4.811116548489266
2043,Copper shock (Chile+Peru),Germany,5.246240603651929
2043,Copper shock (Chile+Peru),Italy,5.805500478975047
2043,Copper shock (Chile+Peru),Netherlands,5.711514834782106
2043,Copper shock (Chile+Peru),Spain,6.284609635710533
2044,China REE+Graphite shock,France,5.990633258726352
2044,China REE+Graphite shock,Germany,7.020634179193952
2044,China REE+Graphite shock,Italy,6.860996483428176
2044,China REE+Graphite shock,Netherlands,8.203721879385073
2044,China REE+Graphite shock,Spain,8.703709310971838
2044,Indonesia nickel shock,France,2.2123377136493487
2044,Indonesia nickel shock,Germany,2.178547114071919
2044,Indonesia nickel shock,Italy,2.319538542369381
2044,Indonesia nickel shock,Netherlands,2.6293169052021765
2044,Indonesia nickel shock,Spain,2.0276479240597767
2044,Lithium shock (Chile+Australia),France,4.456531533780292
2044,Lithium shock (Chile+Australia),Germany,4.618301437714563
2044,Lithium shock (Chile+Australia),Italy,4.880710444414062
2044,Lithium shock (Chile+Australia),Netherlands,5.71128980807983
2044,Lithium shock (Chile+Australia),Spain,5.6415898504500115
2044,Dual shock (China+Russia),France,7.084843447485397
2044,Dual shock (China+Russia),Germany,8.129977153609875
2044,Dual shock (China+Russia),Italy,8.038737807789344
2044,Dual shock (China+Russia),Netherlands,9.654607898783622
2044,Dual shock (China+Russia),Spain,9.986677809433742
2044,Copper shock (Chile+Peru),France,3.573309931477564
2044,Copper shock (Chile+Peru),Germany,3.6940002065583815
2044,Copper shock (Chile+Peru),Italy,4.080389619652285
2044,Copper shock (Chile+Peru),Netherlands,4.843682350394815
2044,Copper shock (Chile+Peru),Spain,4.931182932651308
2045,China REE+Graphite shock,France,8.071513536934097
2045,China REE+Graphite shock,Germany,8.636499860309785
2045,China REE+Graphite shock,Italy,10.47790241978983
2045,China REE+Graphite shock,Netherlands,10.005520307545712
2045,China REE+Graphite shock,Spain,10.395218677900399
2045,Indonesia nickel shock,France,1.365456436208607
2045,Indonesia nickel shock,Germany,1.6574311686349936
2045,Indonesia nickel shock,Italy,1.4460939226381735
2045,Indonesia nickel shock,Netherlands,1.4534361153864377
2045,Indonesia nickel shock,Spain,1.5695905054038117
2045,Lithium shock (Chile+Australia),France,4.645456284586772
2045,Lithium shock (Chile+Australia),Germany,5.030114785087744
2045,Lithium shock (Chile+Australia),Italy,5.83558860925698
2045,Lithium shock (Chile+Australia),Netherlands,5.501580073652332
2045,Lithium shock (Chile+Australia),Spain,5.663882813081906
2045,Dual shock (China+Russia),France,8.46559920820816
2045,Dual shock (China+Russia),Germany,9.09813329101433
2045,Dual shock (China+Russia),Italy,10.923127078728324
2045,Dual shock (China+Russia),Netherlands,10.478751106491847
2045,Dual shock (China+Russia),Spain,10.857069839745376
2045,Copper shock (Chile+Peru),France,3.7022893128089014
2045,Copper shock (Chile+Peru),Germany,3.8869856784863765
2045,Copper shock (Chile+Peru),Italy,4.904323956758124
2045,Copper shock (Chile+Peru),Netherlands,4.689194384972204
2045,Copper shock (Chile+Peru),Spain,4.8682226450741855
2046,China REE+Graphite shock,France,7.789346191824098
2046,China REE+Graphite shock,Germany,7.240745397196212
2046,China REE+Graphite shock,Italy,6.787207474724411
2046,China REE+Graphite shock,Netherlands,7.952289569261473
2046,China REE+Graphite shock,Spain,8.200805323311261
2046,Indonesia nickel shock,France,1.9950115292103525
2046,Indonesia nickel shock,Germany,2.0233635763122595
2046,Indonesia nickel shock,Italy,1.4726955038136051
2046,Indonesia nickel shock,Netherlands,1.7288817869748663
2046,Indonesia nickel shock,Spain,1.8079023796522449
2046,Lithium shock (Chile+Australia),France,6.7960592565405555
2046,Lithium shock (Chile+Australia),Germany,6.2713975209064685
2046,Lithium shock (Chile+Australia),Italy,5.91591096959267
2046,Lithium shock (Chile+Australia),Netherlands,6.6344599525140096
2046,Lithium shock (Chile+Australia),Spain,7.0078178700388065
2046,Dual shock (China+Russia),France,8.433546126805505
2046,Dual shock (China+Russia),Germany,7.879397646971964
