seed,resource_scaled,epsilon,mean_chi,mean_worstcase_loss_pct
2076,Copper,-0.2,0.04663031956265576,9.003084936518256
2027,Lithium,-0.1,0.04267371386454227,7.503633604370171
2028,Lithium,-0.1,0.040058056338257896,7.576250771933805
2029,Lithium,-0.1,0.04035617380662085,8.187788428823444
2030,Lithium,-0.1,0.05125398745072856,9.160869378976422
2031,Lithium,-0.1,0.04155282829543468,8.069608867022858
2032,Lithium,-0.1,0.04823766281215181,9.387821411762577
2033,Lithium,-0.1,0.0437496914110242,8.937028280861295
2034,Lithium,-0.1,0.043423610723693495,8.371483900555166
2035,Lithium,-0.1,0.045585060870393136,8.723784524119043
2036,Lithium,-0.1,0.040945000474872977,8.771061745421829
2037,Lithium,-0.1,0.05238550709675109,9.778906571047418
2038,Lithium,-0.1,0.040218949156792055,6.491897899257024
2039,Lithium,-0.1,0.05037753116062328,9.15194989033808
2040,Lithium,-0.1,0.045784662092980724,9.24538905674645
2041,Lithium,-0.1,0.04597735068167025,8.616018202439623
2042,Lithium,-0.1,0.041478398757600184,8.451085968952182
2043,Lithium,-0.1,0.04292641413976886,7.910832631806955
2044,Lithium,-0.1,0.04090430635614522,8.051026618239284
2045,Lithium,-0.1,0.042028424759329636,8.3605203855309
2046,Lithium,-0.1,0.04572378657766056,8.768097121105495
2047,Lithium,-0.1,0.0434195333960562,7.749733493059853
2048,Lithium,-0.1,0.04877679000535688,8.944597674866102
2049,Lithium,-0.1,0.046304562241713185,8.902630515668617
2050,Lithium,-0.1,0.0464571138198496,9.222555169524602
2051,Lithium,-0.1,0.04323233529250425,7.410966389792954
2052,Lithium,-0.1,0.04647074793127476,8.516848711463188
2053,Lithium,-0.1,0.04822003003992367,9.186405942000231
2054,Lithium,-0.1,0.046388386000213354,8.910534107563503
2055,Lithium,-0.1,0.04758135889532759,8.129583292517964
2056,Lithium,-0.1,0.0457280499341188,7.939148131377146
2057,Lithium,-0.1,0.044068260986158736,8.216187721684992
2058,Lithium,-0.1,0.0496298419468446,8.332698500235615
2059,Lithium,-0.1,0.04897815325959475,9.097826251094496
2060,Lithium,-0.1,0.040405903349889624,8.033963596750471
2061,Lithium,-0.1,0.041100061625772524,7.803341382618941
2062,Lithium,-0.1,0.042342728766450455,8.18860903056408
2063,Lithium,-0.1,0.04806130115114936,8.900079070426916
2064,Lithium,-0.1,0.037352014785973414,6.796560811963245
2065,Lithium,-0.1,0.04413924405177501,8.11149828959057
2066,Lithium,-0.1,0.04660454188694517,8.66745555880337
2067,Lithium,-0.1,0.0476108824933203,8.324624428711498
2068,Lithium,-0.1,0.047448954142382926,8.551187210362219
2069,Lithium,-0.1,0.040752241394989175,8.381425353156281
2070,Lithium,-0.1,0.045806075037964716,8.258951600934978
2071,Lithium,-0.1,0.04423168093342829,8.510874136486333
2072,Lithium,-0.1,0.04187109464768545,7.771607710249921
2073,Lithium,-0.1,0.043936379866354625,8.461497662892416
2074,Lithium,-0.1,0.046012425883615544,8.921263970295097
2075,Lithium,-0.1,0.045816400876960484,7.937985829279022
2076,Lithium,-0.1,0.04493553027195283,7.39251729083928
2027,Nickel,-0.1,0.04590301553500577,8.815710267798899
2028,Nickel,-0.1,0.043570077005434166,7.8778172334634045
2029,Nickel,-0.1,0.048968339267225186,8.670808433128265
2030,Nickel,-0.1,0.04653336714183443,8.595078515368527
2031,Nickel,-0.1,0.04665724481316084,8.943493452798453
2032,Nickel,-0.1,0.04339016412337206,7.739922585114792
2033,Nickel,-0.1,0.046638257102707345,9.197065701221131
